time_iso8601,forks_cumulative
2021-06-08 00:00:00+00:00,364
2021-06-11 00:00:00+00:00,366
2021-06-14 00:00:00+00:00,367
2021-06-23 00:00:00+00:00,368
2021-06-29 00:00:00+00:00,369
2021-06-30 00:00:00+00:00,371
2021-07-09 00:00:00+00:00,372
2021-07-14 00:00:00+00:00,373
2021-07-15 00:00:00+00:00,374
2021-07-21 00:00:00+00:00,375
2021-07-22 00:00:00+00:00,376
2021-07-30 00:00:00+00:00,377
2021-08-03 00:00:00+00:00,378
2021-08-04 00:00:00+00:00,379
2021-08-06 00:00:00+00:00,380
2021-08-07 00:00:00+00:00,381
2021-08-10 00:00:00+00:00,382
2021-08-11 00:00:00+00:00,383
2021-08-14 00:00:00+00:00,384
2021-08-16 00:00:00+00:00,385
2021-08-20 00:00:00+00:00,386
2021-08-23 00:00:00+00:00,387
2021-08-25 00:00:00+00:00,389
2021-08-26 00:00:00+00:00,390
2021-08-27 00:00:00+00:00,392
2021-08-28 00:00:00+00:00,393
2021-09-02 00:00:00+00:00,394
2021-09-05 00:00:00+00:00,396
2021-09-08 00:00:00+00:00,398
2021-09-15 00:00:00+00:00,400
2021-09-17 00:00:00+00:00,401
2021-09-19 00:00:00+00:00,403
2021-09-23 00:00:00+00:00,404
2021-09-26 00:00:00+00:00,406
2021-09-27 00:00:00+00:00,408
2021-09-29 00:00:00+00:00,409
2021-10-05 00:00:00+00:00,410
2021-10-06 00:00:00+00:00,411
2021-10-08 00:00:00+00:00,412
2021-10-10 00:00:00+00:00,413
2021-10-11 00:00:00+00:00,414
2021-10-13 00:00:00+00:00,415
2021-10-17 00:00:00+00:00,416
2021-10-19 00:00:00+00:00,418
2021-10-26 00:00:00+00:00,419
2021-10-27 00:00:00+00:00,421
2021-10-28 00:00:00+00:00,422
2021-10-30 00:00:00+00:00,423
2021-11-01 00:00:00+00:00,425
2021-11-02 00:00:00+00:00,426
2021-11-07 00:00:00+00:00,427
2021-11-09 00:00:00+00:00,428
2021-11-10 00:00:00+00:00,431
2021-11-14 00:00:00+00:00,432
2021-11-16 00:00:00+00:00,433
2021-11-18 00:00:00+00:00,434
2021-11-19 00:00:00+00:00,435
2021-11-22 00:00:00+00:00,436
2021-11-26 00:00:00+00:00,437
2021-11-28 00:00:00+00:00,438
2021-11-29 00:00:00+00:00,439
2021-12-01 00:00:00+00:00,440
2021-12-07 00:00:00+00:00,441
2021-12-08 00:00:00+00:00,442
2021-12-12 00:00:00+00:00,443
2021-12-14 00:00:00+00:00,444
2021-12-15 00:00:00+00:00,445
2021-12-29 00:00:00+00:00,446
2021-12-30 00:00:00+00:00,447
2022-01-02 00:00:00+00:00,448
2022-01-03 00:00:00+00:00,449
2022-01-04 00:00:00+00:00,450
2022-01-05 00:00:00+00:00,451
2022-01-07 00:00:00+00:00,452
2022-01-12 00:00:00+00:00,454
2022-01-17 00:00:00+00:00,455
2022-01-18 00:00:00+00:00,456
2022-01-21 00:00:00+00:00,457
2022-01-24 00:00:00+00:00,458
2022-02-01 00:00:00+00:00,459
2022-02-08 00:00:00+00:00,461
2022-02-15 00:00:00+00:00,462
2022-02-16 00:00:00+00:00,463
2022-02-17 00:00:00+00:00,464
2022-02-18 00:00:00+00:00,465
2022-02-19 00:00:00+00:00,466
2022-02-20 00:00:00+00:00,467
2022-03-02 00:00:00+00:00,468
2022-03-12 00:00:00+00:00,469
2022-03-14 00:00:00+00:00,470
2022-03-15 00:00:00+00:00,471
2022-03-16 00:00:00+00:00,473
2022-03-17 00:00:00+00:00,474
2022-03-18 00:00:00+00:00,476
2022-03-21 00:00:00+00:00,477
2022-03-23 00:00:00+00:00,478
2022-03-25 00:00:00+00:00,479
2022-03-26 00:00:00+00:00,480
2022-04-04 00:00:00+00:00,481
2022-04-05 00:00:00+00:00,482
2022-04-07 00:00:00+00:00,483
2022-04-08 00:00:00+00:00,484
2022-04-11 00:00:00+00:00,485
2022-04-15 00:00:00+00:00,486
2022-04-21 00:00:00+00:00,487
2022-05-11 00:00:00+00:00,489
2022-05-12 00:00:00+00:00,491
2022-05-13 00:00:00+00:00,492
2022-05-16 00:00:00+00:00,493
2022-05-20 00:00:00+00:00,494
2022-05-26 00:00:00+00:00,495
2022-05-27 00:00:00+00:00,496
2022-06-01 00:00:00+00:00,497
2022-06-02 00:00:00+00:00,498
2022-06-04 00:00:00+00:00,500
2022-06-07 00:00:00+00:00,502
2022-06-13 00:00:00+00:00,504
2022-06-14 00:00:00+00:00,505
2022-06-21 00:00:00+00:00,507
2022-06-28 00:00:00+00:00,508
2022-06-30 00:00:00+00:00,511
2022-07-01 00:00:00+00:00,512
2022-07-19 00:00:00+00:00,514
2022-07-20 00:00:00+00:00,516
2022-07-26 00:00:00+00:00,517
2022-08-01 00:00:00+00:00,518
2022-08-02 00:00:00+00:00,519
2022-08-03 00:00:00+00:00,523
2022-08-04 00:00:00+00:00,524
2022-08-17 00:00:00+00:00,525
2022-08-19 00:00:00+00:00,526
2022-08-25 00:00:00+00:00,527
2022-08-26 00:00:00+00:00,528
2022-08-30 00:00:00+00:00,529
2022-09-02 00:00:00+00:00,530
2022-09-05 00:00:00+00:00,531
2022-09-10 00:00:00+00:00,532
2022-09-15 00:00:00+00:00,533
2022-09-21 00:00:00+00:00,534
2022-09-26 00:00:00+00:00,535
2022-09-27 00:00:00+00:00,536
2022-09-28 00:00:00+00:00,537
2022-09-29 00:00:00+00:00,538
2022-10-04 00:00:00+00:00,539
2022-10-06 00:00:00+00:00,540
2022-10-18 00:00:00+00:00,541
2022-10-21 00:00:00+00:00,542
2022-10-25 00:00:00+00:00,544
2022-10-26 00:00:00+00:00,545
2022-11-02 00:00:00+00:00,546
2022-11-11 00:00:00+00:00,547
2022-11-16 00:00:00+00:00,548
2022-11-24 00:00:00+00:00,549
2022-11-25 00:00:00+00:00,550
2022-12-01 00:00:00+00:00,551
2022-12-02 00:00:00+00:00,552
2022-12-06 00:00:00+00:00,553
2022-12-08 00:00:00+00:00,554
2022-12-10 00:00:00+00:00,555
2022-12-14 00:00:00+00:00,556
2022-12-15 00:00:00+00:00,557
2022-12-17 00:00:00+00:00,558
2022-12-27 00:00:00+00:00,559
2022-12-29 00:00:00+00:00,561
2022-12-31 00:00:00+00:00,562
2023-01-01 00:00:00+00:00,563
2023-01-03 00:00:00+00:00,564
2023-01-04 00:00:00+00:00,565
2023-01-05 00:00:00+00:00,566
2023-01-06 00:00:00+00:00,568
2023-01-09 00:00:00+00:00,569
2023-01-18 00:00:00+00:00,570
2023-01-24 00:00:00+00:00,571
2023-01-30 00:00:00+00:00,572
2023-01-31 00:00:00+00:00,573
2023-02-01 00:00:00+00:00,574
2023-02-03 00:00:00+00:00,575
2023-02-05 00:00:00+00:00,576
2023-02-08 00:00:00+00:00,577
2023-02-14 00:00:00+00:00,578
2023-02-16 00:00:00+00:00,580
2023-02-18 00:00:00+00:00,581
2023-02-21 00:00:00+00:00,582
2023-02-22 00:00:00+00:00,584
2023-02-23 00:00:00+00:00,585
2023-02-27 00:00:00+00:00,586
2023-03-03 00:00:00+00:00,587
2023-03-08 00:00:00+00:00,588
2023-03-10 00:00:00+00:00,589
2023-03-15 00:00:00+00:00,590
2023-03-16 00:00:00+00:00,592
2023-03-18 00:00:00+00:00,593
2023-03-24 00:00:00+00:00,595
2023-03-26 00:00:00+00:00,596
2023-03-29 00:00:00+00:00,597
2023-04-02 00:00:00+00:00,598
2023-04-03 00:00:00+00:00,600
2023-04-04 00:00:00+00:00,601
2023-04-05 00:00:00+00:00,602
2023-04-06 00:00:00+00:00,603
2023-04-08 00:00:00+00:00,604
2023-04-19 00:00:00+00:00,605
2023-04-21 00:00:00+00:00,606
2023-04-27 00:00:00+00:00,607
2023-04-28 00:00:00+00:00,608
2023-05-17 00:00:00+00:00,609
2023-05-18 00:00:00+00:00,610
2023-05-19 00:00:00+00:00,612
2023-05-23 00:00:00+00:00,614
2023-06-16 00:00:00+00:00,615
2023-06-23 00:00:00+00:00,617
2023-06-27 00:00:00+00:00,619
2023-06-28 00:00:00+00:00,620
2023-06-30 00:00:00+00:00,624
2023-07-01 00:00:00+00:00,625
2023-07-02 00:00:00+00:00,628
2023-07-03 00:00:00+00:00,630
2023-07-04 00:00:00+00:00,631
2023-07-05 00:00:00+00:00,632
2023-07-06 00:00:00+00:00,634
2023-07-07 00:00:00+00:00,635
2023-07-10 00:00:00+00:00,636
2023-07-12 00:00:00+00:00,637
2023-07-13 00:00:00+00:00,639
2023-07-23 00:00:00+00:00,640
2023-07-24 00:00:00+00:00,641
2023-07-29 00:00:00+00:00,642
2023-08-08 00:00:00+00:00,643
2023-08-14 00:00:00+00:00,644
2023-08-21 00:00:00+00:00,645
2023-08-24 00:00:00+00:00,647
2023-08-26 00:00:00+00:00,648
2023-08-31 00:00:00+00:00,649
2023-09-02 00:00:00+00:00,650
2023-09-07 00:00:00+00:00,651
2023-09-11 00:00:00+00:00,652
2023-09-13 00:00:00+00:00,654
2023-09-26 00:00:00+00:00,656
2023-10-11 00:00:00+00:00,657
2023-10-18 00:00:00+00:00,659
2023-10-19 00:00:00+00:00,660
2023-10-30 00:00:00+00:00,661
2023-11-11 00:00:00+00:00,662
2023-11-18 00:00:00+00:00,663
2023-11-28 00:00:00+00:00,664
2023-12-03 00:00:00+00:00,665
2023-12-11 00:00:00+00:00,666
2023-12-14 00:00:00+00:00,667
2023-12-23 00:00:00+00:00,669
2024-01-10 00:00:00+00:00,670
2024-01-17 00:00:00+00:00,671
2024-01-22 00:00:00+00:00,672
2024-02-01 00:00:00+00:00,673
2024-02-02 00:00:00+00:00,674
2024-02-03 00:00:00+00:00,675
2024-02-04 00:00:00+00:00,676
2024-02-05 00:00:00+00:00,677
2024-02-07 00:00:00+00:00,678
2024-02-08 00:00:00+00:00,679
2024-02-13 00:00:00+00:00,680
2024-02-15 00:00:00+00:00,682
2024-02-17 00:00:00+00:00,684
2024-02-19 00:00:00+00:00,685
2024-02-26 00:00:00+00:00,686
2024-02-28 00:00:00+00:00,687
2024-03-04 00:00:00+00:00,688
2024-03-07 00:00:00+00:00,689
2024-03-12 00:00:00+00:00,690
2024-03-13 00:00:00+00:00,691
2024-03-18 00:00:00+00:00,692
2024-03-26 00:00:00+00:00,695
2024-03-29 00:00:00+00:00,696
2024-04-02 00:00:00+00:00,697
2024-04-16 00:00:00+00:00,698
2024-04-21 00:00:00+00:00,699
2024-04-30 00:00:00+00:00,700
2024-05-03 00:00:00+00:00,702
2024-05-16 00:00:00+00:00,703
2024-05-24 00:00:00+00:00,704
2024-05-27 00:00:00+00:00,705
2024-05-28 00:00:00+00:00,707
2024-05-31 00:00:00+00:00,708
2024-06-07 00:00:00+00:00,709
2024-06-13 00:00:00+00:00,710
2024-06-14 00:00:00+00:00,711
2024-06-20 00:00:00+00:00,712
2024-06-24 00:00:00+00:00,713
2024-06-27 00:00:00+00:00,714
2024-07-09 00:00:00+00:00,715
2024-07-10 00:00:00+00:00,716
2024-07-15 00:00:00+00:00,718
2024-07-19 00:00:00+00:00,719
2024-07-30 00:00:00+00:00,720
2024-07-31 00:00:00+00:00,721
2024-08-16 00:00:00+00:00,722
2024-08-23 00:00:00+00:00,723
2024-08-25 00:00:00+00:00,724
2024-08-30 00:00:00+00:00,725
2024-09-10 00:00:00+00:00,726
2024-09-24 00:00:00+00:00,727
2024-10-08 00:00:00+00:00,728
2024-10-17 00:00:00+00:00,729
2024-10-18 00:00:00+00:00,730
